,,,,,,,,,
,PJT 問題点管理表　利用後はフィルタ解除の事,,,,,横河記載,,,
,0070,2025/04/10,千葉,不要スポークの削除,Y：通信管理,Y：通信管理,,"■事象
ヤード関係の不要なスポークが残存している。
対象：
SBM_A0019_S⇒旧ヤード操業向けスポーク
SBM_A0019_New⇒新ヤード操業向けスポーク

旧は削除し新の方を""_S""としたい。
","■原因（既設からの不具合）

■対策
使用していないスポークの削除することについては問題ありませんが、使用しているスポークの名称を変更する場合、他システムへの影響が考えられるため、状況を確認します。
　※該当のスポークはFTPカセットのため、恐らくはスポーク名変更の影響なしと考えています。

2025/04/24
以下の対応を行いました。
・SBM_A0019_S
　スポークの削除
　送信に使用するフォルダの削除
・SBM_A0019_New
　スポークIDおよびスポーク名の変更（SBM_A0019_New⇒SBM_A0019_S）
　スポークIDが送信に使用するフォルダの変更（同上）
　送信に使用するフォルダのリネーム（同上）"
,0071,2025/04/11,千葉,L3.5EAIのFTP連携フォルダ権限,Y：通信管理,Y：通信管理,,"■事象
No.69の派生。
他システムからオフラスにFTP連携するフォルダについて、同様に権限不足となっていないか横展開確認を行う。

","■原因
　DMZと試験管理についてもNo0069(製油所モニタ)と同様に権限が不足していました。
■対策
　ftpユーザの権限を付与しました。
　DMZ：oflsbm-ftp
　試験管理：oflsbl-ftp

2025/04/25 IKC
SATの他システム連携で確認予定（FTPで接続してくる他システムが問題なく接続できるか）
"
,0072,2025/04/14,千葉,OSパスワード変更,その他,その他,,"■事象
再起動時にHyper-Vからトラップ（通知）がOMEに飛ばない。","■原因

■対策

設定の追加で対応"
,0073,2025/04/14,千葉,OSパスワード変更,その他,その他,,"■事象
2025/04/14夜間の時点（パスワード変更作業後）でDMZのEAIサービスが落ちていて通信ができなかった。
EAIサービス再起動で通信は復旧、モニタは復旧せず、
2025/04/15サービス再起動を実施したところ、モニタも復旧

2025/06/30:同一事象再発した場合に再起票するため、こちらはクローズ","■原因
DMZのEAIサービスが落ちたのは4/14(月)の15時頃であり、パスワード変更作業中ではありますがサービスが落ちた件との関連はわかりませんでした。
※他のサーバのEAIサービスは停止していなかったため、パスワード変更作業は直接原因ではないと推測しています。
EAIサービスが落ちた場合にEAIサービスをリカバリするためのタスクスケジューラが稼働していますが、そちらについてはパスワード変更に伴いタスクスケジューラが動作しない状況となっているため、4/14夜間においてもEAIサービスが停止したままとなっていました。

また、サービス再起動時にモニタとの通信が復旧しなかった件については、上記のタスクスケジューラを使用せず手動でサービスを起動したことにより、本来停止させるべきプロセスが残ったままとなっており、起動時に一部のスポークについてエラーが発生していたためです。
※翌日にサービス再起動で復旧した理由としては、時間経過により問題を引き起こしていた残存プロセスが終了していたためです。

■対策
タスクスケジューラのパスワード変更対応を行い通常稼働に戻すことで、本件の事象は発生しなくなります。（EAIサービスが停止してもタスクスケジューラによりリカバリ処理が動くため）

タスクスケジューラのパスワード変更対応後、EAIサービスを停止させた状態でWindowsイベントを手動で登録し、問題なくリカバリできることまでを確認します。

2025/04/16 YJP
タスクスケジューラのパスワード変更を実施いたしました。"
,0074,2025/04/16,千葉,FTPフォルダの受信ファイルが残存したままになっている,Y：通信管理,Y：通信管理,EAIのFTP受信ポーリング,"■事象
L35EAIが他システムからFTP受信するフォルダに、データファイルとFINファイルを配置すると、ファイル受信検知してL30APへ連携した後もファイルが残存したままとなり、1分周期でL30APに連携され続ける。本来なら受信検知後に刈り取られるはず。（FINのみ削除？）","■原因
1分周期で受信フォルダを確認し、FINファイルが存在する場合はL30APへ連携されます。
本来、受信検知後にFINファイルが自動で削除される仕組みですが、
FTPユーザにFTP連携フォルダのアクセス権限が無かったため、FINファイルの削除が行われずに残り続けてしまい、
1分周期でL30APへ連携されていました。

■対策
FTP連携フォルダにアクセス権限を付与しました。(No.0071で実施)"
,0075,2025/04/24,千葉,サーバの停止＆起動において不具合発生,その他,その他,システム停止,"■事象
サーバの停止起動を実施した際に運転管理のアプリケーションエラーでうまく起動できなかった。","■原因
シャットダウンボックスからの停止処理において、Hyper-VのゲストOS（運転管理AP）がセッションが残った状態ではシャットダウンが出来ず、CLUSTERPROが停止したがOSは停止されずにHyper-V上で途中保存された状態となっていたため。
そのまま起動したことにより、OSは起動中に戻ったがCLUSTERPROは停止したままとなり、Dドライブが1号機、2号機どちらからも参照できない等の不具合が生じていた。
※谷島様曰く、過去にも同様の事象が発生したことがあるとのこと

■対策
CLUSTERPROのサービス（※１）を起動したことによりCLUSTERPROが正常起動し、他のWindowsサービスも起動しました。
恒久対策としては谷島様にてセッションが残った状態でも強制的にシャットダウンする様に設定を変更すると伺っております。（※２）
※１
CLUSTERPRO Server
※２
レジストリパス：HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services
項目：MaxDisconnectionTime
値：60000
【IKC様へのお願い事項】
北海道の構築作業などのためにも上記の※１と※２について、詳細の追記をお願いいたします。

2025/09/16YJP追記
PJT問題点棚卸で確認を行う。
2025/9/26 YJP追記
IKC様にてご確認頂き、問題なければクローズして頂く。
2025/11/18 yjp追記
谷島様に確認した結果、「クローズにて問題無し。」とのことからクローズします。
（補足：北海道現地環境構築の際にも意識して実施する。とのこと）
"
,0076,2025/04/25,千葉,SQLDeveloperのインストール,その他,その他,,"各DBサーバにSQLDeveloperがインストールされていない。

2025/06/30：インストールされたためクローズ","■原因
Oracle 19cではデフォルトでSQLDeveloperがインストールされないため。

■対策
SQLDeveloperをダウンロードしていただきましたので、ダウンロードしていただいたファイルを使用して、インストールを実施します。
⇒運転管理、試験管理、DMZのDBサーバにSQLDeveloperをインストールいたしました。
(JDK同封版を使用)"
,0077,2025/05/07,千葉,サーバの停止・起動手順において、運転管理サーバのみ動作不良,その他,その他,システム停止,"サーバ停止・起動において、運転管理のみ正しくサーバシャットダウンされていない。
（No.75の類似）

2025/06/30問題なく確認できたためクローズ","■原因
UPSのシャットダウンスクリプトにおいて、スリープ設定を行うステートメントがコメントアウトされており、
スリープが動作しなかったため。

■対策
当初定義されていたスリープ120秒を有効化し、停止・起動後の確認も問題なし
起動後の運転管理アプリの確認も問題なし。
"
,0078,2025/07/04,千葉,"（保守_問題点管理表no.1125へ移管）
モニタサーバで不具合",N：製油所モニタ,Y：通信管理,試験依頼機能,"試験依頼機能などで、試験分類選択（試験管理との通信）を行うと取得できない。
運転・試験のデータ単体にはそれぞれアクセス可能。","■原因
製油所モニタサーバがドメインに参加するようになったことにより、製油所モニタ⇔L3.5DMZのEAI通信が失敗していることが直接の原因です。
通信暗号化の際に行われる認証処理のエラー（ログオン失敗）が通信が失敗する理由であることまでは判明していますが、解決方法などについては引き続き調査中となります。

■対策
千葉事業所についてはL4.0製油所APとL3.5DMZの通信を暗号化しない対応を行っています。
北海道製油所についてはEAIの改造も含め、対応についてご相談させていただきます。

2025/09/03 YJP追記
パターン②の内容にて対応致します。

2025/09/26 YJP追記
12月末までに改修内容をターゲット環境へリリース予定。（リリース済みの状態で三鷹出荷の見込み）
ただし、ドメインへの参加は現地移設後となるため、SATでの動作確認となる予定。

2025/12/23
本件は千葉で発生した件ではありますが、まずは新設北海道環境へリリースさせていただき、
出荷後（製油所モニタのドメイン参加後）のSAT期間中に動作を確認いただければと思います。
リリースタイミングについては別途ご相談させてください。

2026/05/19 YJP村上追記
保守_問題点管理表no.1125へ移管したためクローズ致します"
,0079,2025/07/12,千葉,運転制御通信不通,Y：通信管理,Y：通信管理,EAI通信機能,オフラスから運転制御へのタンクマスタ送信がされなかった。,"■原因
タンクマスタ送信がされなかった理由は最適制御試験依頼の受信処理によりSFの処理が止まってしまったためになります。
運転管理が最適制御試験依頼を受信した際、試験管理との通信が行われますが、DMZと運転管理の通信をオープンにした時点では試験管理との通信がオープンしておらず、通信ができなかったことにより処理が止まりました。

また、本原因とは関係ありませんが、取り込もうとしたファイルが古かったという状況も発生しており、原因はFTPフォルダ内のファイルが残っていたためとなります。　※取り込みは出来ていないため、影響は発生していません。

■対策
SFの処理が止まってしまったことについてはSFサービスの再起動により復旧しています。

その後、試験管理との通信が出来ている状態、かつ、FTPフォルダ内のファイルを削除した状態で最適制御試験依頼を再送していただき、問題なく取り込みされたこと確認しています。
FTPフォルダ内の他のファイルについてはファイル名に日付などの情報が付与されているものを除き、ファイル削除の対応を合わせて行っています。"
,0080,2025/07/12,千葉,試験管理試験機接続,L：試験管理,L：試験管理,試験機接続機能,"プロトコルコンバータで接続できないものが2台あり、
その2台については送信先サーバアドレスの変更が未完了。","■原因
　２台の内、1台（10.178.147.66）はLAN線が抜けかかっていたため。
　もう１台（10.178.147.65）はプロトコルコンバータを使用しておらず、ガスクロPC自体のアドレスであった。
■対策
　1台はLAN差し直しの上、サーバアドレス変更まで完了した。
　もう1台はプロトコルコンバータ使用されていなかったため対応無し。
"
,0081,2025/07/13,千葉,（保守_問題点管理表no.1126へ移管）試験管理との通信不可,Y：通信管理,Y：通信管理,試験管理との通信,"0:23頃より試験管理通信ができなくなり、ブレンドシミュレーション、JOB設定等ができなくなった。

2025/07/18：理論的にありうる接続数を確認してクローズ。","■原因
同時間帯に複数の同期通信を行う処理が行われた結果、SFが保持するDB接続数が足りなくなり、処理が待ち状態となったことでその他の同期通信を行う処理が実施不可となりました。
SFが保持するDB接続数について、既設は20でしたが新設は8（新設、既設共にデフォルト値）となっています。

■対策
発生事象についてはAP再起動し、2号機にフェールオーバーしたところ解消しています。

恒久対応として、SFが保持するDB接続数を50に増やす対応を行います。
※DB接続数が既設より増えることについて、Oracle全体のDB接続数の上限が既設が504に対して新設が1952と増えているため、50へ増やすことの影響はないと想定しています。

2025/07/15
運転管理APサーバへ上記の対応を実施いたしました。
緊急性はありませんが製油所モニタAPサーバにも同じ対応を行う(※)ため、適用タイミングについては別途ご相談させていただきます。
※製油所モニタで同期通信を行う処理は試験管理との通信のみであり、本事象が発生する可能性はほぼゼロの状況です。

2025/07/18
百留様よりご質問いただいたSFのDB同時最多接続数について、同期通信処理の件数をもとに接続数の算出を行っています。

2025/08/01
同期通信を行うSF処理は5種類あり、1処理で2接続行うタイミングがありますので、理論上で必要なDB接続数としては5種類×2接続＝10接続＋同時に他のSF処理1種類(※)が動くことを想定した2接続＝12接続となります。
※同期通信（応答を待つ処理）がないため、同時に複数種類のSF処理が動いても順番に処理が行われます（待ち状態が継続することはありません）。
そのため、既設の20接続であれば現状としては問題ない見込みです。

※7/15記載の通り製油所モニタAPサーバにも同じ対応を行うため、進捗はリリース待ちのままとしています。

2025/08/20
製油所モニタAPサーバもSFが保持するDB接続数を50に増やす対応を行いました。

2026/05/19 YJP村上追記
保守_問題点管理表no.1126へ移管したためクローズ致します"
,0082,2025/07/13,千葉,装置受払いの実績取得不可,D：実績管理,D：実績管理,装置受払い実績,装置受払いの実績が入っていない。,"■原因
日別装置稼働実績(204)が受け取れていない模様です。
L3.0、L3.5のEAIに受信ログがありませんでした。
新IRIS側の送信設定を再確認いただきたいです。

■対策
・新IRISから7/12実績の日別装置稼働実績を再送
No.0085と同件"
,0083,2025/07/13,千葉,製油所モニタのリンク最新化,N：製油所モニタ,N：製油所モニタ,製油所モニタのポータルリンクが最新化されていない,製油所モニタのリンクを最新化する。,"■原因
ポータルリンクの更新もれでした。
■対策
ポータルリンクを最新化し、接続できることを確認。
"
,0084,2025/07/13,千葉,リモートデスクトップ接続環境の構築,その他,その他,リモートデスクトップ環境,リモートデスクトップのセットアップができていない。,"■原因

■対策

2025/07/16セットアップを実施"
,0085,2025/07/13,千葉,潤滑油二課タンク在庫受信,G：マスバランス,G：マスバランス,,"4時30分受信の潤滑油二課タンク在庫について、オフラス画面のメッセージ一覧上、データ受信開始メッセージはあるが終了メッセージが見当たらない。

2025/07/13:2025/07/14にリカバリ再取り込みを実施。","■原因
調査中です。
受信とアプリ起動までは問題が無さそうに見えるため、再取り込みの確認をしてみたいと考えています。

2025/07/14YJP
調査の結果、問題のログは伝文の受信ログでした。
その後、取込処理が6:30、7:25に行われており、在庫データの存在も確認できました。
本件、対応不要の認識です。

■対策
問題が無ければ、クローズとしてください。
"
,0086,2025/07/13,千葉,新IRIS連携,Y：通信管理,Y：通信管理,,"新IRISから定刻受信する201（自家燃タンク在庫）/
204（日別装置稼働実績）/
206（潤滑油一課タンク在庫）について、オフラス側で受信を確認できない。

2025/07/13：画面からリカバリを実施する。","■原因
最新のFW許可設定を確認したが特に問題なし。オフラス⇒新IRIS向けの連携（501系の連携）は新IRIS側で受信済。
新IRISからコマンドでEAI代表IPに通信テストを実施するとNG。
新IRISから定刻受信する201（自家燃タンク在庫）/データなし。ログなし
204（日別装置稼働実績）/データなし。ログなし
206（潤滑油一課タンク在庫）について、オフラス側で受信を確認できない。/データなし。ログなし

■対策
2025/07/14YJP
7/13のリカバリ、7/14の定刻処理が正しく受信出来ていることを確認
206(潤滑油一課タンク在庫)では、リカバリデータでエラーが発生しているが、潤滑油二課タンク情報で送られたため

"
,0087,2025/07/13,千葉,アストモスオーダエントリ向け連携,Y：通信管理,Y：通信管理,,"No.0081の類似とみられる。
オフラス⇒アストモスLPGオーダエントリに連携するアストモスタンク在庫が、
アストモス側で受信できていない。
2時はAPサーバで通信異常状態と見られ、その影響の可能性が高い。

2025/07/13：本日再送を実施。17時に実施。","■原因
オフラスに送信ログが出力されていませんでした、APサーバの通信異常の影響と思われます。

■対策
オフラスから再送してくださいますようお願いいたします。

2025/07/13夕方に再送を実施、アストモス側での受信確認済みの認識です。
問題なければクローズとしてください。
"
,0088,2025/07/13,千葉,桟橋端末で帳票印刷ができない,B：作業計画管理,B：作業計画管理,,オフラス帳票印刷でエラーが発生する、新規Excelの「smart concierge」参照を押下するとタイムアウトエラーが発生,"■原因
オフラスキッティングによるWindowsFW設定パブリックに受信規則「Excel」がブロックになっていた
■対策
受信規則「Excel」を通信許可にし、事象解決
※ドングル通信(ArcStar)はパブリック通信となり、千葉特有案件
"
,0089,2025/07/13,千葉,（保守_問題点管理表no.1127へ移管）帳票印刷,L：試験管理,L：試験管理,,"Lab-Aidでの帳票印刷機能使用時、出力を知らせる「レポート出力に成功しました」のダイアログがバックグラウンドで表示される。帳票によっては、ダイアログをOKで消すまで実際の印刷が始まらないものもあるため、気づかずに複数回印刷をかける場合があり、利用不具合が出ている。本事例はFAT環境では発生していなかった。

2025/07/18パッチ適用を実施したが、対応改善せず、引き続き調査を実施。","■原因
　パッチ適用（KB5020613）で改善したという事例が過去にあり、詳細を確認中。
■対策
　Windows11向けのものを確認（下記、KB5020695、対象はKB5020624）
　パッチ適用状況を確認し、適用されていなければ適用して改善するかを確認する。

　https://support.microsoft.com/ja-jp/topic/2022-%E5%B9%B4-11-%E6%9C%88-8-%E6%97%A5-kb5020613-windows-10-version-20h2-windows-10-version-21h1-windows-10-version-21h2-%E3%81%8A%E3%82%88%E3%81%B3-windows-10-version-22h2-%E7%94%A8-net-framework-3-5-%E3%81%8A%E3%82%88%E3%81%B3-4-8-%E3%81%AE%E7%B4%AF%E7%A9%8D%E7%9A%84%E3%81%AA%E6%9B%B4%E6%96%B0%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%A0-3880a78d-3b33-429a-93fc-eeb0c40b4ad4

上記インストーラをBOXの下記に格納
https://app.box.com/folder/331021923918

2025/07/18YJP追記
本事象については、三鷹環境で再現しておらず、
出光様の予備機に適用頂きましたが、事象は解消しなかったとのことです。
現在、社内開発チームの方へパッチ適用以外の対応方法について、確認中です。

2025/07/29YJP追記
メッセージの親画面をLabaid画面とするよう明示的に指定することで、前面表示できるようになると思われます。
こちらの環境で現象が確認できないため、本対応で改善するかを様子見させていただきたいと考えております。

2025/09/09YJP追記
上記修正版の動作確認エビデンスを格納しましたのでご確認をよろしくお願いいたします。
https://app.box.com/folder/340106017474

2026/05/19 YJP村上追記
保守_問題点管理表no.1127へ移管したためクローズ致します"
,0090,2025/07/14,千葉,ブレンドシミュ結果確認,K：ブレンドシミュレーション,K：ブレンドシミュレーション,"	
[VIKA020101] - ブレンドシミュレータ実行結果","結果欄右側の基材ごとの結果について、スクロールバーがないため結果に表示できない部分がある。Ctrl+マウススクロール等でブラウザ全体を縮小することによってかろうじて参照はできる。
製油所モニタの同画面においても同じ参照不具合あり。","■原因
明細行にてデータが5つ以上ある際、横スクロールして画面表示されるのですが、今回の新旧比較をした際に修正箇所が
二か所あったところ、比較時点で見落としてしまい修正が漏れてしまいました。
■対策
明細行にてデータが5つ以上ある際、横スクロールして確認するためのスクロールバーが出るように修正致します。
"
,0091,2025/07/14,千葉,試験依頼,L：試験管理,Y：通信管理,潤滑油運転管理→オフラス試験管理　試験依頼,"7/14　7:34　潤滑油運転管理システムからLab-Aidへ「D-337」の試験依頼を行ったが、反映されないとの連絡あり。Lab-Aid側のログを見た限り、そもそもこちらまで依頼が飛んできていない。8:39にも同事象発生。
なお、7:51、8:59に送信された依頼については反映されている。

2025/07/18：対策記載のためクローズ","■原因
L3.5DMZのEAIのプロセスが2重に起動していたことにより、処理のタイミング次第で送信されない状況が発生していました。
プロセスが2重起動していた理由については、EAI（InitService）のサービス停止時にプロセスが残る場合があり、サービス停止後にプロセスの状態を確認して残っていたら終了させるという対応が漏れていたためです。

2025/07/16 訂正と追記
上記にてEAI（InitService）のサービス停止時にプロセスが残ると記載しましたが、正しくはEAIが異常終了した後にInitServiceを停止した場合にプロセスが残るという状況でした。
また、上記の状況についてはエラーイベントを監視してEAIが異常終了した際にInitService全体を再起動するタスクスケジューラを組み込む対応を過去に行っています。

今回のケースでは以下の経緯によりプロセスが2重起動となりました。
7/10(木) 9時頃：サーバ再起動　※この時点でプロセスは1つ
7/10(木) 10時頃：EAIが異常終了
⇒本来ならこの時点でタスクスケジューラにより残存プロセスの削除とInitServiceの再起動が行われるはずでしたが、タスクスケジューラが無効化(※)されており、残存プロセスの削除が行われませんでした。
　※別タスクで問題が発生していたためタスクスケジューラ全体を無効化していたと伺っています
7/10(木) 10時10分頃：InitServiceの再起動
⇒この時点でプロセスが2重起動となりました。

■対策
タスクスケジューラについては切替当日の7/12(土)に有効化されており、7/16(水)現在では事象は発生しない見込みです。
2025/07/16:タスクスケジューラ無効にするのは本番移設時には必要な手順のため、北海道で作業が抜けないように残す。

2025/07/17 YJP
本番移設時（出荷時）のタスクスケジューラの設定作業については「IOS20-OFL-SBT 課題管理シート」のNo18に起票しました。
起票内容に問題なければ本問題点についてはクローズとさせていただきます。"
,0092,2025/07/14,千葉,オフラス通信機能停止,Y：通信管理,Y：通信管理,オフラス通信機能,"運転制御との通信機能が停止した。
同時間帯にユーザがAPサーバに大容量のファイルをアップロードしていたため、通信速度が遅くなってタイムアウトした？","■原因
No81と同一の原因のため、こちらはクローズ。
■対策

"
,0093,2025/07/17,千葉,入荷実績計算書の実績入力欄が消滅,D：実績管理,G：マスバランス,入荷実績計算書,"■発生日：2025/07/17
■発生拠点： 千葉事業所
■対応希望日：1週間程度で対応いただければ幸いです。
(来週末、入荷実績計算書を確定後に行う業務があるため)
■事象：入荷実績計算書が、下記の状態です。
・仕様書には実績入力欄がある。
・現在のシステムでは表示されていない。
■あるべき姿：仕様書のように入荷実績入力欄がある
■代替手段：なし
■補足：
","■原因
入荷実績計算書画面(VIGC020701)のテキストボックスに3点リーダ表示が定義されており、
既設と新設でhtmlに変更はなく新しいブラウザのバージョンで許容されなくなったのが原因です。
3点リーダ表示を削除するとテキストボックスが表示されるようになります。
既設ではテキストボックスで登録できる最大桁数13桁より表示領域が十分に大きいので3点リーダ表示がされるパターンはありませんでした。DBでも最大桁数を超えるようなレコードは保持できないためレコードによる3点リーダ表示がされるパターンもありません。
■対策
3点リーダ表示の定義を除外しテキストボックスを表示されるように修正いたします。"
,0094,2025/07/18,千葉,（保守_問題点管理表no.1128へ移管）商品帳票の起動に時間がかかる。,G：マスバランス,G：マスバランス,商品帳票,"2025/07/18：商品関連の帳票マクロの処理速度が遅くなっている。沼田さん連絡待ち。
■発生日：2025/07/18
■発生拠点： 千葉事業所
■対応希望日：1～2週間程度
※業務が滞っている訳ではないのですが、日常業務に時間がかかるため。
 
■事象：オフラス(新環境)からダウンロードするExcelのマクロの処理が、
旧環境のものより時間がかかっています。
(体感ですが、今まで10秒かかっていたものが、15秒くらいになった感じです)
 
全てのExcelマクロを検証したわけではないですが、日常的に使用する、
商品管理と外航通関メニューのExcelは、全体的に時間がかかります。
 
 
＜試したこと(全て効果なし)＞
・chromeのキャッシュクリア
・オフラス、クライアントPCの再起動
・リモートデスクトップで情報系からオフラスに接続
・制御系端末で直接操作
※リモートでも、直接操作でも同じくらい遅い。
 
■あるべき姿：旧環境と同等レベルの処理時間で帳票が出力される。
■代替手段：なし
","■原因
2025/08/04
既設と新設で下記項目を比較し、ボトルネックを調査いたしました。
・帳票データ取得SQL実行速度：既設、新設で大きな差なし。
・帳票作成速度：新設が既設より出力時間に2倍程度時間がかかる。
帳票作成のソースは既設と新設で変更はなく、Excelをバージョンアップ(2016→2024)したことにより
作成処理速度に影響が出ていると仮定し調査継続中です。
マイクロソフトプラットフォームに類似現象の関連記事があり、現象はExcelのアップデートで改善されています。
https://learn.microsoft.com/en-us/answers/questions/5374303/vba-performance-issue-after-august-updates?forum=msoffice-all&referrer=answers
2025/09/16YJP追記
継続調査中
2025/10/29 YJP追記
APサーバ環境上でConciergeManagerからSmartConciergeに接続する際、ConciergeServiceで開いているポートと接続ポートの重複を避けるため空きポートを検索し未使用ポートを使って接続する機能があります。
同一モジュールを使用しているためクライアント環境上の帳票作成時にも空きポートの検索が実行されており、検索時間の累積により帳票作成時間が遅くなっておりました。空きポートの検索の実行条件をAPサーバ環境にのみ絞ることにより、帳票作成時間が既設と同等になることを確認いたしました。
■対策
調査中
2025/9/26 YJP追記
継続して調査中。
現在、想定している対応方法で改善するのではないかと考えている。
2025/10/29 YJP追記
空きポート検索機能の実行条件を追加し、帳票作成時では実行しないようにプログラムを修正します。

北海道にリリース（リリース済）して問題無ければ千葉にリリースする認識
⇒DI部に状況確認要

2026/05/19 YJP村上追記
保守_問題点管理表no.1128へ移管したためクローズ致します"
,0095,2025/07/22,千葉,保税台帳TOP-2451-(M)のガスオイルについて,F：外航通関,F：外航通関,保税台帳,"■発生日：２０２５年7月１８日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年７月２５日希望　　　　　　　　　　　　　　　　　　　　 
■事象：
弊所ではGas Oilを下記の通り管理しており、合計は外貨製品在庫日報と一致しております。
TOP-2451-(M)      2,034.000 kL
TOP-2504-(B)　　2,880.199 kL
TOP-2511-(D)       3,543.444 kL
TOP-2524-(G)   13,818.187 kL
TOP-2525-(G)    27,576.378 kL
合計　　　   　　49,852.208 kL
しかし、オフラスの保税台帳TOP-2451-(M)のガスオイルは下記添付のとおり、2,444.846kLになっております。
過去のBOTTOM OILの事例と同様に3/13以降、日付が前後しているようです。
■あるべき姿：オフラスの保税台帳TOP-2451-(M)のガスオイルが2,034.000kLになる。
■代替手段：なし
■補足： なし
","■原因
　保守問題点No982の対応漏れ。
　Bottom Oilの対応のみでGAS Oilの対応が漏れていたため。
■対策
　データパッチにて対応いたします。

2025/07/24 YJP追記
データパッチを実施いたしました。
保税台帳にて内容のご確認をお願いいたします。"
,0096,2025/07/29,千葉,最適制御システムからのファイル受信処理が起動しない,Y：通信管理,Y：通信管理,FTP受信処理,"■発生日：2025/07/29
■事象
最適制御からファイルを受信している（FTPフォルダにFINファイルが存在している）のに後続処理が起動しない。","■原因
EAIが行っているFTPフォルダのファイル監視のポーリング処理が7/28(月)の22時頃から止まっている（FTP.exeのプロセスが実行中となっている）状態が発生していたため、ファイルを受信しても後続処理が起動していませんでした。

2025/08/01
既設ではFTP.exeのプロセスを監視するためのサービス(※)を設定していましたが、新設では未対応となっていました。
　※同じFTP.exeのプロセスが1分以上残存していた場合に異常とみなしてプロセスを終了させるサービス

■対策
発生した事象への対応として、止まっていたFTP.exeのプロセスを強制終了することで溜まっていた処理が動き出し後続処理が実行されました。
状況については引き続き確認を行います。

2025/08/01
既設に合わせ、L3.5DMZサーバにFTP.exeのプロセスを監視するためのサービスを設定します。
1号機、2号機ともにサービス登録する必要があり、かつ、サービスで使用するモジュールはDドライブに配置される想定のため、導入方法についてはCLUSTERPROの設定変更を考慮してご相談させてください。

2025/08/07
L3.5DMZサーバにFTP.exeのプロセスを監視するためのサービスを設定しました。
類似見直しとして、新旧のターゲット環境から取得したサービス一覧の比較を行います。

2025/08/22
新旧のターゲット環境から取得したサービス一覧の比較を行い、他に対応が必要なサービスがないことを確認いたしました。
比較結果は以下に格納しています。
https://app.box.com/folder/337149611278
・サービス一覧比較.xlsx"
,0097,2025/07/31,千葉,「外貨製造搬出日一覧」不具合,F：外航通関,F：外航通関,外貨製造搬出日一覧,"■発生日：２０２５年7月３１日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年８月１日希望　　　　　　　　　　　　　　　　　　　　　 
■事象：
津波の影響で7/30のバンカー船8信和丸と藤和丸がなくなり、愛栄丸のみ荷役を行った。
8信和丸と藤和丸の情報が残っていたので、「進捗管理」の「中止オーダ削除」で２隻の情報を「削除」をした。
「外貨製造搬出日一覧」の7/30 BF380の「BOTTOM」、「％」、が空欄で、「印刷」ボタンが出てこない。
■あるべき姿：「外貨製造搬出日一覧」7/30 BF380の「BOTTOM」、「％」、が記載され、「印刷」ボタンが押せる。
■代替手段：なし 
■補足： なし
","■原因
進捗管理にて、対象の艀データを削除しても外航通関側には反映されません。
外航通関の削除機能（システム管理者権限にて使用可）にて削除することができますが、現時点においては実績確定まで作業が進んでいることから削除不可能となっております。
データパッチ（対象の艀データの削除）での対応となります。
■対策
データパッチ（対象の艀データの削除）での対応いたします。

"
,0098,2025/08/01,千葉,"（保守_問題点管理表no.1129へ移管）
タンク在庫計算マスタメンテナンス - 検索・削除",M：マスタ管理,M：マスタ管理,VIMX000010_タンク在庫計算マスタメンテナンス - 検索・削除,"■事象
タンク在庫計算マスタメンテナンス - 検索・削除画面のタンクNo.入力欄がタンクNo.の右隣でなく下に表示されている。
■あるべき姿
タンクNo.入力欄がタンクNo.の右隣に表示される。","■原因
既設と新設でhtmlの変更はなくブラウザのバージョンアップによりテーブルの表示サイズ指定の解釈が異なったのが原因です。
表示サイズ指定を修正することでテキストボックスの表示位置が正しくなります。
■対策
表示サイズ指定を修正しテキストボックスが正しい位置に表示されるよう修正いたします。

2026/05/19 YJP村上追記
保守_問題点管理表no.1129へ移管したためクローズ致します"
